idx,label,label_text,text_original,label_domain_text,label_subcat_text,text_preceding,text_following,manifesto_id,doc_id,country_name,date,party,cmp_code_hb4,cmp_code,label_subcat_text_simple
72387,0,Other,"Work to restore the loss-carry-back provision, axed by the Abbott-Turnbull Government, to help small business through good times and bad",Economy,Incentives: Positive,Relieve small business operators of the administrative burden of acting as an agent for employee superannuation funds,"Increase the small business entity turnover threshold from an annual turnover of no more than $2 million per annum, to an annual turnover of no more than $10 million per annum, to better reflect what can be regarded as small in today’s international marketplace",63110_201607,72,Australia,201607,63110,402,402,Incentives: Positive
58800,0,Other,"We will support women innovators and innovators of color,",Welfare and Quality of Life,Equality: Positive,Democrats support public investments in technology and innovation that help create a stronger economy for all Americans.,"encourage diversity in technology,",61320_202011,62,United States,202011,61320,503,503,Equality: Positive
43036,0,Other,"Sports Tourism: We will investigate the possibility of developing a specific sport event bidding entity, mirroring initiatives like Sport Event Denmark, which has been very successful in bidding for international sporting events and generating revenue from sports tourism.",Welfare and Quality of Life,Culture: Positive,IRFU: We will not implement ‘free to air’ proposals on Six Nations and Heineken Cup games.,Philanthropy: We will review any obstacles to philanthropy in sport and will encourage sporting organisations to seek private investment opportunities where possible.,53520_201102,49,Ireland,201102,53520,502,502,Culture: Positive
105710,0,Other,•  $40 million  seized from criminals  to date  this  year  under  the new  proceeds of  crime  laws.,Fabric of Society,Law and Order: Positive,This is 46 per cent  more than in  2009.,•  Street racing offences  down by 15  per cent.,64620_201111,131,New Zealand,201111,64620,605,605,Law and Order: Positive
40579,0,Other,"respect for authority, discipline, attention levels, self-confidence and attitude to peers.",Welfare and Quality of Life,Culture: Positive,"Research shows that participation in sport improves general behaviour,",Recent ESRI research carried out on behalf of the Irish Sports Council shows that a large proportion of the population are not gaining the full health benefits of participation in sport.,53420_200705,47,Ireland,200705,53420,502,502,Culture: Positive
72112,0,Other,"The Greens’ plan for holding public officials and politicians to accountincludes a commitment to: Establish an independent National Anti-Corruption Commission to investigate and prosecute misconduct at the federal level, including politicians, department, agencies and staff",Political System,Political Corruption,Reintroducing our plan for a National Anti-Corruption Commission will be a top priority for the Greens in the next parliament.,Include a Law Enforcement Integrity Commissioner to address corruption in the Australian Federal Police and Australian Crime Commission,63110_201607,72,Australia,201607,63110,304,304,Political Corruption
83900,0,Other,The Coalition will also provide extra training support for doctors in rural areas who carry out medical procedures.,Welfare and Quality of Life,Education Expansion,"I am announcing today that we will extend the scheme into the future, because it has been highly successful in helping specialist obstetricians to stay in the country where they are needed and where they want to practice.",I am announcing today that we will commit $15 million to establish a new Rural and Remote Medical Training Equipment Fund.,63810_200711,93,Australia,200711,63810,506,506,Education
39822,0,Other,"For at least the last 13 years, the system of support for people needing nursing home care was unfair, unpredictable and, in many cases, financially devastating.",Social Groups,Non-economic Demographic Groups,We will implement the Fair Deal from the start of 2008.,"No government addressed this huge problem, until Minister Mary Harney brought to Government the Fair Deal that was adopted as policy,",53420_200705,47,Ireland,200705,53420,706,706,Non-economic Demographic Groups
55006,0,Other,We will seek to reinforce democratic values in Haiti and throughout the Caribbean.,Freedom and Democracy,Democracy,Within this framework the Democratic Party supports a policy of principled travel to Cuba that promotes family unity and people-to-people contacts through educational and cultural exchanges.,"We will support economic development to increase employment and economic opportunity, reducing incentives for emigration by dangerous and life-threatening means.",61320_200411,59,United States,200411,61320,202,202,Democracy
93867,0,Other,and ensure that the Government sets a good example with its own historic buildings and places.,Welfare and Quality of Life,Environmental Protection,• Ensure our most significant historic places are preserved by adequately resourcing the Historic Places Trust,Local government will be encouraged to do likewise.,64320_199311,103,New Zealand,199311,64320,501,501,Environmental Protection
56423,0,Other,We support the full repeal of the so-called Defense of Marriage Act,Fabric of Society,Traditional Morality: Negative,We oppose discriminatory federal and state constitutional amendments and other attempts to deny equal protection of the laws to committed same-sex couples who seek the same respect and responsibilities as other married couples.,and the passage of the Respect for Marriage Act.,61320_201211,60,United States,201211,61320,604,604,Traditional Morality
50070,0,Other,The grant will be increased in line with the CPI at a total additional cost of €12.5m annually.,Welfare and Quality of Life,Education Expansion,Fully retain the undergraduate maintenance grant system to support low income students who may otherwise be put off by the costs.,In addition we will increase the Student Assistance funds to help disadvantaged students access third level at a cost of €4.7m annually.,53620_201602,53,Ireland,201602,53620,506,506,Education
56964,0,Other,and oppose the extension of intergovernmental controls over the Internet.,Freedom and Democracy,Freedom and Human Rights,"support the current multi-stakeholder approach to Internet governance,","Through all these actions, America is leading again.",61320_201211,60,United States,201211,61320,201,201,Freedom and Human Rights
104335,0,Other,"•  More than 2,500 were in work already.",Social Groups,Labour Groups: Negative,"•  Nearly 5,000  beneficiaries  didn’t bother to  reapply;  some  clearly had  other income.","•  9,200 benefits cancelled  so far as a result.",64620_201111,131,New Zealand,201111,64620,702,702,Labour Groups
107106,0,Other,Moving resources from the back office to the front line means faster service and better treatment for patients.,Political System,Governmental and Administrative Efficiency,"Continue to cap back-office administration, and focus resources on frontline services.",We have freed up at least $30 million to further invest in our health system.,64620_201111,131,New Zealand,201111,64620,303,303,Governmental and Administrative Efficiency
46594,0,Other,Continue to progress the North West Gateway Initiative.,Political System,Decentralization,Press for a single all-island corporation tax of 12.5%.,Partition and the Troubles caused huge damage to our border communities.,53620_200705,51,Ireland,200705,53620,301,301,Centralisation & Decentralisation
104411,0,Other,− Funeral grants for families of murder victims.,Welfare and Quality of Life,Welfare State Expansion,"−  Larger grants for families of murder victims, including a new High Court attendance grant of $124 a day.","− Increases in travel, accommodation, and child care assistance.",64620_201111,131,New Zealand,201111,64620,504,504,Welfare State
59780,0,Other,"and deployment of next-generation technologies,",Economy,Technology and Infrastructure: Positive,"Democrats will support the most historically far reaching public investments and private sector incentives for research, development, demonstration,",once again making the United States the world’s leader in innovation.,61320_202011,62,United States,202011,61320,411,411,Technology and Infrastructure: Positive
104011,0,Other,"−  Building new, modern schools",Welfare and Quality of Life,Education Expansion,Existing money for school building projects will be needed simply to maintain the existing school network and to help address health and safety issues such as earthquake proofing and leaky buildings.,−  Rejuvenating existing schools on the same site,64620_201111,131,New Zealand,201111,64620,506,506,Education
28029,0,Other,UKIP will add rare breed maintenance to the ELS points system,Social Groups,Agriculture and Farmers: Positive,Organic farms will be paid a 25 per cent premium on the SFP,"There will be no set-aside, cropping or rotation restrictions",51951_201505,33,United Kingdom,201505,51951,703,703,Agriculture and Farmers: Positive
59458,0,Other,"We will take a holistic approach to the Supplemental Security Income (SSI) and Social Security Disability Insurance (SSDI) programs that are essential for millions of Americans with disabilities by increasing SSI benefits, eliminating waiting periods for SSDI, and eliminating the “benefit cliff” for SSDI benefits.",Welfare and Quality of Life,Welfare State Expansion,and protect and strengthen economic security for people with disabilities.,We will increase federal funding to expand accessible transportation,61320_202011,62,United States,202011,61320,504,504,Welfare State
107474,0,Other,Our tax changes  have  not  added to debt,Economy,Economic Orthodoxy,"These changes have been funded through a combination of the increase in GST, and higher taxes on property investment and multi-national companies.",and  have benefited all income groups.,64620_201111,131,New Zealand,201111,64620,414,414,Economic Orthodoxy
107559,0,Other,"In the past three years we have simplified resource management, improved air quality, helped minimise waste, and enhanced environmental governance.",Welfare and Quality of Life,Environmental Protection,"A stronger economy can better provide the means to restore, maintain, and enhance our environment.","We’ve put a plan in place to improve our rivers, lakes, and aquifers.",64620_201111,131,New Zealand,201111,64620,501,501,Environmental Protection
108904,0,Other,Removed Television New Zealand’s unworkable dual mandate.,Political System,Governmental and Administrative Efficiency,"•  The switchover to free-to-air  digital television  will be completed by the end of 2013, starting with Hawke’s  Bay and the West  Coast in September 2012.",This enables TVNZ to focus on its role as a state-owned commercial broadcaster that screens quality programmes.,64620_201111,131,New Zealand,201111,64620,303,303,Governmental and Administrative Efficiency
72347,0,Other,"The Labor and Liberal parties have increased student debt and class sizes, while cutting student support.",Welfare and Quality of Life,Education Expansion,University students face more barriers to education than ever before.,"With the Coalition committed to deregulation, studying at university will likely become out of reach for many students from lower-income ordisadvantaged backgrounds.",63110_201607,72,Australia,201607,63110,506,506,Education
107283,0,Other,We have a brand of being a principled and fair-minded international citizen.,Fabric of Society,National Way of Life: Positive,• Continue to maintain stability and consistency in foreign affairs to advance New Zealand’s long-term interests.,National takes that responsibility seriously and will protect and maintain it.,64620_201111,131,New Zealand,201111,64620,601,601,National Way of Life
73860,0,Other,"Labor is the party of Medicare and the Pharmaceutical Benefits Scheme, and prides itself on its record of delivering policies that help Australians when they need it most, regardless of income or background.",Welfare and Quality of Life,Welfare State Expansion,"Under Labor’s Dad and Partner Pay, eligible dads and same-sex partners can receive an additional two weeks' of government paid leave at the minimum wage to spend time more time at home with their partner and baby.","That's why Labor has invested more in health care than any previous government, making up for the lost time and money of the Howard years.",63320_201309,76,Australia,201309,63320,504,504,Welfare State
60498,0,Other,"We will restore funding to the Global Environment Facility and the Intergovernmental Panel on Climate Change, to support critical climate science research around the world.",Welfare and Quality of Life,Environmental Protection,and move expeditiously to phase out super-polluting hydrofluorocarbons in the United States.,"We will support the protection of species and wildlife habitats around the world,",61320_202011,62,United States,202011,61320,501,501,Environmental Protection
73782,0,Other,Only Labor will continue to protect the pension for those who need it most – people who worked hard throughout their lives and who have given so much to our community.,Social Groups,Non-economic Demographic Groups,"Pensioners often have limited room to move in their budgets, which is why Labor is helping them make ends meet.","Tony Abbott and the Coalition plan to claw back $1 billion of this extra support for pensioners, leaving them hundreds of dollars out of pocket.",63320_201309,76,Australia,201309,63320,706,706,Non-economic Demographic Groups
104901,0,Other,It puts tourism at the heart of the Government’s economic thinking and Cabinet decision-making.,Economy,Economic Growth: Positive,The focus and advocacy this has bought to our second-largest industry has been invaluable.,"What’s more, the Prime Minister is able to be a powerful advocate of the industry off-shore.",64620_201111,131,New Zealand,201111,64620,410,410,Economic Growth: Positive
95480,0,Other,Labour supports and will encourage such development.,Welfare and Quality of Life,Environmental Protection,It can also deliver advantages for both direct marketing and international competitiveness.,"The integrated, participatory, and transparent approach to planning for sustainability contained in the Resource Management Act will be retained,",64320_199911,104,New Zealand,199911,64320,501,501,Environmental Protection
50474,0,Other,Fianna Fáil will rectify the grave neglect of communities by this administration. .,Political System,Decentralization,"In addition, we believe that engrained social problems such as serious drug abuse and cycles of disadvantage require community-level intervention before they can be addressed. .","Create a Minister for Community Support, Rural & Gaeltacht Affairs in order to ensure that communities have a voice at the table. .",53620_201602,53,Ireland,201602,53620,301,301,Centralisation & Decentralisation
27845,0,Other,"Whether our daily journey takes us on the school run or on a long, cross-country haul, everyone needs a reliable, cost-efficient transport network.",Economy,Technology and Infrastructure: Positive,“Ours is a nation always on the move.,We do not need extortionate vanity projects or excessive regulations and motorists should not feel as if they are being used as cash cows to boost national or local government funds.”,51951_201505,33,United Kingdom,201505,51951,411,411,Technology and Infrastructure: Positive
43022,0,Other,Touring: We will encourage the Arts Council to continue to dedicate resources to touring in order to protect the State’s investment in regional Arts infrastructure around the country and to bring cultural tourism opportunities to towns and villages across the country.,Welfare and Quality of Life,Culture: Positive,Local Authority Arts Officers: We will encourage greater co-operation between local authorities to provide assistance where possible for local authorities currently lacking a local authority Arts officer due to recruitment restrictions.,Fine Gael is firmly committed to the continued development of sport in this country.,53520_201102,49,Ireland,201102,53520,502,502,Culture: Positive
83759,0,Other,"However, when local small businesses negotiate with their suppliers, they bargain for themselves alone.",Economy,Market Regulation,"In effect, it is collectively bargaining on behalf of many retailers.","The Trade Practices Act prevents them from bargaining collectively with their suppliers - unless they  obtain a special authorization, which is complex, expensive, and time-consuming.",63810_200111,91,Australia,200111,63810,403,403,Market Regulation
47612,0,Other,"While we have had to make difficult decisions to meet our EU obligations in relation to fisheries protection,",External Relations,European Community/Union: Negative,and help to maintain the social and economic structure of these regions and support the livelihoods of these communities.,many positive developments have taken place over the past five years.,53620_200705,51,Ireland,200705,53620,110,110,European Community/Union
13257,0,Other,"Our priorities in the next parliament will be: Extending free childcare to all two-year-olds and to the children of working families from the end of paid parental leave,",Welfare and Quality of Life,Welfare State Expansion,And it’s why we will empower local councils and communities to run their own services – free from the interference of central government.,and encouraging new fathers to take time off with an additional month’s paid paternity leave.,51421_201706,15,United Kingdom,201706,51421,504,504,Welfare State
106400,0,Other,Rebuilding Canterbury is a massive job.,Economy,Technology and Infrastructure: Positive,"CERA has sent out offers to thousands of red zone residents and more than 180,000 properties have now been green-zoned.",We need stable Government so the rebuild can proceed without unnecessary delay or interruption.,64620_201111,131,New Zealand,201111,64620,411,411,Technology and Infrastructure: Positive
95249,0,Other,An assessment of the impact of the Entertainment and Fringe Benefit tax regimes will be a first priority.,Economy,Incentives: Positive,• Review the existing range of economic incentives to New Zealand tourism operators with a view to ensuring that the industry can operate in future within the best possible climate for investment.,• Establish a programme for ongoing review of tourism service standards in all sectors,64320_199311,103,New Zealand,199311,64320,402,402,Incentives: Positive
46631,0,Other,"As a result, today British troop numbers stand at their lowest level since the start of the Troubles and all watchtowers have been removed.",External Relations,Military: Negative,In the 2003 Joint Declaration we secured such a programme and agreement to independent monitoring of that Programme through the IMC.,Press for the complete implementation of the British Army demilitarisation Programme negotiated by Fianna Fáil in government.,53620_200705,51,Ireland,200705,53620,105,105,Military
93939,0,Other,"• Replace the narrowly focused School Certificate with the New Zealand National Certificate, which will be more flexible, will cover a wider range of subjects, and will provide a more complete picture of a student's skills.",Welfare and Quality of Life,Education Expansion,"The Record of Achievement will detail the range and level of all skills- academic, vocational and personal-which a student has acquired at school.","• Maintain the successful Reading Recovery programme in primary schools, which gives children with reading problems individual attention,",64320_199311,103,New Zealand,199311,64320,506,506,Education
100765,0,Other,"  And we mean tested in court: we don’t regard negotiating such claims with a minister, within an intensely political environment where Parliamentary votes are at stake, as at all a substitute.",Freedom and Democracy,Freedom and Human Rights,"  Because we are a party which believes in the rule of law, and in particular the right of all New Zealanders to have access to the courts, we also believe that those who think they have a customary right to certain parts of the foreshore should be allowed to have their claims tested in court.","We favour the enactment of a simple piece of legislation providing that nothing in any statute or regulation, whether passed by Parliament or by any other regulation-making body, should confer any benefit, preferment or special status on anybody by reason of the ethnicity of that person.",64420_201111,117,New Zealand,201111,64420,201,201,Freedom and Human Rights
27999,0,Other,"UKIP believes our town centres should be vibrant and profitable and that means encouraging locals, visitors and tourists into town, by removing barriers that act as a disincentive, such as expensive or restricted parking.",Economy,Market Regulation,Businesses in our town centres – and shops in particular - have suffered as a result of the dramatic increase in out-of-town trading estates and supermarkets.,"We will push every local authority in the country to offer at least  30 minutes free parking in town centres, high streets and shopping parades, to encourage shoppers into our town centres and boost local business.",51951_201505,33,United Kingdom,201505,51951,403,403,Market Regulation
54454,0,Other,"We will create jobs by investing significant resources to put people back to work, beginning with a summer jobs initiative and training programs for inner-city youth.",Economy,Technology and Infrastructure: Positive,This partnership with the mayors will include consideration of the seven economic growth initiatives set forth by our nation's mayors.,We support a stronger community development program and targeted fiscal assistance to cities that need it most.,61320_199211,58,United States,199211,61320,411,411,Technology and Infrastructure: Positive
58544,0,Other,"Democrats will support medical and public health research grants for Historically Black Colleges and Universities (HBCUs) and other Minority-Serving Institutions (MSIs), which are particularly well suited to research health disparities in the context of COVID-19.",Welfare and Quality of Life,Education Expansion,that are inclusive of underrepresented groups who may be disproportionately impacted.,Solving the public health crisis posed by the pandemic is the surest way to get the economy back on track.,61320_202011,62,United States,202011,61320,506,506,Education
119260,0,Other,Centres will be equipped with computers to support information technology skills. ,Welfare and Quality of Life,Education Expansion,"To enhance healthy lifestyles, teachers in early childhood centres will have skills in health and physical wellbeing. ",The use of the reo and dialects of Maori and Pasifika communities will be encouraged.,64901_200811,139,New Zealand,200811,64901,506,506,Education
108491,0,Other,It is one of the greatest investments we can make in the future of New Zealand children.,Welfare and Quality of Life,Education Expansion,Early childhood education (ECE) plays a valuable role in a child’s development.,That’s why National has increased spending on early childhood education by 40 per cent since 2008.,64620_201111,131,New Zealand,201111,64620,506,506,Education
121540,0,Other,"Policies include sports scholarships for summer school advanced training,",Welfare and Quality of Life,Culture: Positive,"and improve training and coaching facilities, including those at schools.","easier access to natural areas and state forests,",64951_198407,144,New Zealand,198407,64951,502,502,Culture: Positive
94284,0,Other,and we believe industry should contribute.,Political System,Governmental and Administrative Efficiency,"Upgrading the skills of the New Zealand workforce needs to begin urgently,",• Expect all industries to develop training strategies as part of their strategic planning.,64320_199311,103,New Zealand,199311,64320,303,303,Governmental and Administrative Efficiency
83919,0,Other,This is a key part of our strong plan for ensuring all Australians share in the prosperity of the nation.,Welfare and Quality of Life,Equality: Positive,The Remote Students Bursary scheme will start on 1 July 2008.,"Our strong economic management has given us the ability to take on the great challenges that Australia is facing, including the drought.",63810_200711,93,Australia,200711,63810,503,503,Equality: Positive
56811,0,Other,"businesses compete on a level playing field,",Economy,Market Regulation,"– a model where workers’ rights are respected,",and intellectual property and new technologies are protected.,61320_201211,60,United States,201211,61320,403,403,Market Regulation
105042,0,Other," Continue to reform  the qualifications system,  with a target of around 1,200 qualifications by 2014,  down from over 6000  in 2008.",Welfare and Quality of Life,Education Expansion,Making this information  public will help  students  decide which avenues of study  are more likely to lead to the careers  they want.,Employers and industry have told us they  want  a simplified system that  allows  qualifications to be recognised more readily  nationwide.,64620_201111,131,New Zealand,201111,64620,506,506,Education
43101,0,Other,"For example, as recommended by the Mortgage Arrears and Personal Debt Group (November 2010), we will require all mortgage lenders to offer distressed home-owners a Deferred Interest Scheme (DIS) that enables borrowers who can pay at least 66% of their mortgage interest (but less than the full interest) to defer payment of the unpaid interest for up to five years.",Economy,Market Regulation,Deferred Interest: We will require banks in receipt of State support to give homeowners every chance to renegotiate the terms of their mortgage to avoid repossession during difficult times.,"Trading Down: For some mortgage holders that are in negative equity, trading down would produce a reduction in mortgage debt and more affordable monthly payments.",53520_201102,49,Ireland,201102,53520,403,403,Market Regulation
55724,0,Other,"More working families than ever before have received tax cuts,",Economy,Free Market Economy,and young adults can stay on their parents’ health insurance plans as they finish their education and enter the workforce.,and fuel-efficiency standards are doubling.,61320_201211,60,United States,201211,61320,401,401,Free Market Economy
50309,0,Other,"Repeal the Financial Emergency Measures in the Public Interest Acts over the next two years and return to normal industrial relations mechanisms, in relation to setting pay and conditions.",Economy,Corporatism/Mixed Economy,-Target future pay agreements on low to middle income earners.,Ensure that improvements in take home pay of public servants are in line with general wage improvements in the economy.,53620_201602,53,Ireland,201602,53620,405,405,Corporatism/Mixed Economy
59656,0,Other,We will follow science and the law by reducing harmful methane and carbon pollution from the energy sector.,Welfare and Quality of Life,Environmental Protection,"We will restore protections for irreplaceable public lands and waters, from Bears Ears National Monument to the Arctic National Wildlife Refuge.","Democrats will make investments to create millions of family-supporting and union jobs in clean energy generation, energy efficiency, clean transportation, advanced manufacturing, and sustainable agriculture across America.",61320_202011,62,United States,202011,61320,501,501,Environmental Protection
72133,0,Other,"The ability to directly influence legislation and debate will strengthenparticipation in the political process, and increase legitimacy of our parliament.",Freedom and Democracy,Democracy,"Technology has made it easy for ideas to be widely circulatedand debated, and for support and interest to be gauged.","By giving Australians easier avenues to engage with political issues and their representatives, we can enhance transparency and accountabilityacross a range of areas, including our federal budget, foreign affairs, and human rights.",63110_201607,72,Australia,201607,63110,202,202.4,Democracy
103131,0,Other,"• Reducing fraud and abuse: the three-week benefit amnesty resulted in 9,504 cancellations and benefit adjustments with an estimated saving of $22 million over a six month period.",Welfare and Quality of Life,Welfare State Limitation,An extra $35 million a year has been allocated for this.,Information sharing and investigation techniques are used to ensure that those who are entitled to welfare receive it and those who are not are deterred from getting on the system.,64620_199311,127,New Zealand,199311,64620,505,505,Welfare State
38870,0,Other,This population growth places incredible demands on our transport infrastructure,Economy,Technology and Infrastructure: Positive,By 2021 our population may well exceed 5 million people.,and Ireland is moving from a low base towards world-class transport infrastructure provision.,53420_200705,47,Ireland,200705,53420,411,411,Technology and Infrastructure: Positive
73193,0,Other,  They will now be able to move schools without the disadvantages of having to learn a new curriculum and will benefit from a nationally consistent education system.,Welfare and Quality of Life,Education Expansion,"The 80, 000 families who move interstate each year can now be assured their child’s education will not be disrupted.",This curriculum is world class.,63320_201008,75,Australia,201008,63320,506,506,Education
118996,0,Other,We will ensure better outcomes by increasing the pool of experienced directors,Political System,Governmental and Administrative Efficiency,"As provided in the Treaty, tangata whenua should have an equitable say in the decisions which affect them. ","and by requiring Maori representation on Crown Company Boards, State Owned Enterprises, Crown Entities, Crown Research Institutes and District Health Boards",64901_200811,139,New Zealand,200811,64901,303,303,Governmental and Administrative Efficiency
94444,0,Other,We are opposed to any further privatisation of energy companies.,Economy,Nationalisation,"• Support, at the retail level, continuing community ownership of electricity companies, either via community trusts or local government.",• Promote more research into renewable energy.,64320_199311,103,New Zealand,199311,64320,413,413,Nationalisation
102920,0,Other,• Improve residential and commercial building standards for energy efficiency.,Welfare and Quality of Life,Environmental Protection,and investigate efficiency labelling for motor vehicles.,• Encourage the development of renewable alternative sources of energy such as wind energy.,64620_199311,127,New Zealand,199311,64620,501,501,Environmental Protection
94275,0,Other,"Establish a realistic minimum code of employment rights,",Social Groups,Labour Groups: Positive,"• Not return to compulsory unionism, blanket coverage and compulsory arbitration.",including minimum wage rates for those under 20.,64320_199311,103,New Zealand,199311,64320,701,701,Labour Groups
48004,0,Other,Re-instate the Criminal Injuries Compensation Board so that the victims of violent and sexual crime receive compensation for their injuries.,Fabric of Society,Law and Order: Positive,Protect the identities of witnesses and victims at identification parades through the installation of one-way glass in Garda stations.,Introduce a right for the State to recover from the perpetrators of crime the amount paid out by the Criminal Injuries Compensation Board in respect of that crime.,53620_200705,51,Ireland,200705,53620,605,605,Law and Order: Positive
56795,0,Other,and an enduring commitment to advancing universal values.,Freedom and Democracy,Freedom and Human Rights,"our unsurpassed military strength,","To allow each American to pursue the opportunity upon which our prosperity depends, we are investing in the sources of our long-term economic strength:",61320_201211,60,United States,201211,61320,201,201,Freedom and Human Rights
94775,0,Other,• Defend the present rights of New Zealanders to entry to Australia.,External Relations,Foreign Special Relationships: Positive,• Consider ways of attracting expatriate New Zealanders with relevant business skills to return home.,• Streamline application procedures and regulations to ensure the most efficient use of resources.,64320_199311,103,New Zealand,199311,64320,101,101,Foreign Special Relationships
106941,0,Other,"•  More  WellChild visits for 18,000 mothers  – with a focus  on first-time mums.",Welfare and Quality of Life,Welfare State Expansion,We’re  making each health dollar go further with a focus on efficiency and  less bureaucracy.,"•  41,000 more calls were  made to PlunketLine  in 2010/11 –  after National  funded it to  provide a 24-hour 7-day service  – compared  with 2007/08.",64620_201111,131,New Zealand,201111,64620,504,504,Welfare State
93556,0,Other,Successful nations tell companies to train their workers for the sake of their industry s future.,Economy,Technology and Infrastructure: Positive,Our competitors are not asleep.,Industries that do not train are levied.,64320_199311,103,New Zealand,199311,64320,411,411,Technology and Infrastructure: Positive
19986,0,Other,"In order for Northern Ireland to meet its potential to make its people more prosperous, we need a new economic model;",Economy,Market Regulation,Fast track planning for major economic initiatives.,"a model that is not so overly-dependent on the public sector, or which stifles private sector growth, or ignores the massive potential of social enterprises, which make up the Third Sector, the so-called “not for profit” businesses that plough profit back into the organisation and the communities they serve.",51621_201505,21,United Kingdom,201505,51621,403,403,Market Regulation
43527,0,Other,"Recycling: We will continue to develop recycling services such as brown, green and grey wheelie bins in order to facilitate waste segregation and recycling.",Welfare and Quality of Life,Environmental Protection,Ireland will only meet stringent EU targets on environmentally sustainable waste disposal via a coordinated and planned approach by Government.,"In addition, we will extend the network of bring banks and bring centres designed to empower householders to separate and recycle waste.",53520_201102,49,Ireland,201102,53520,501,501,Environmental Protection
104747,0,Other,"As a result of the review, we have embarked on a programme to establish NZ Inc Country Strategies.",Economy,Economic Planning,"Reviewed Government agency operations off-shore to ensure we have a connected, cooperative ‘NZ Inc’ approach to our work overseas.",NZ Inc Strategies are centralised plans  that set  priorities for New Zealand’s operations in  our key markets.,64620_201111,131,New Zealand,201111,64620,404,404,Economic Planning
108643,0,Other, New  Coastal Policy Statement giving district  councils clearer guidance on protecting and  managing our coastline.,Welfare and Quality of Life,Environmental Protection, 195km of new  cycle  trails being developed  on Conservation land.," 140 experts working  on the response to the  Rena disaster, including ornithologists  and  vets  with experience in  treating oiled birds.",64620_201111,131,New Zealand,201111,64620,501,501,Environmental Protection
73857,0,Other," Through improved parental leave arrangements with more flexibility, the right to request flexible work or allowing agreement on individual flexibility arrangements, Labor is providing workers with flexibility and strong protections",Social Groups,Labour Groups: Positive,Labor is also providing flexibility to help workers balance their work and family lives.,New mums can get up to 18 weeks' pay at the national minimum wage while getting to know their baby under Labor's Paid Parental Leave Scheme.,63320_201309,76,Australia,201309,63320,701,701,Labour Groups
80063,0,Other,"But today, I announce the centerpiece of our drive to tackle skills shortages and to revolutionise vocational education and training throughout Australia.",Economy,Technology and Infrastructure: Positive,and the establishment of an Institute of Trade Skill Excellence.,A re-elected Coalition Government will establish 24 Australian Technical Colleges to accelerate national skills development in traditional trades.,63620_200410,80,Australia,200410,63620,411,411,Technology and Infrastructure: Positive
108780,0,Other,Australia has recently introduced cartel criminalisation.,Economy,Market Regulation,Align the consequences for anti-competitive behaviour with those in Australia – taking another step towards a single economic market.,Everyone suffers from anti-competitive or cartel behaviour in the end.,64620_201111,131,New Zealand,201111,64620,403,403,Market Regulation
118569,0,Other,Review the special needs of Playcentre rural provision.,Welfare and Quality of Life,Education Expansion,Give greater focus to the second strategic goal within Ngā Huarahi Arataki to improve the quality of all ECE services.,Work with Te Kōhanga Reo National Trust to develop a funding model that future proofs Kōhanga Reo.,64621_201709,137,New Zealand,201709,64621,506,506,Education
55051,0,Other,"To pick up the slack, we've called up our Guard and Reserves at historic levels.",Political System,Political Authority,That is a dangerous and potentially disastrous strain that limits our capacity to respond to other crises.,"Some have been on the ground in Iraq for as many as 15 months, much longer than was expected or promised.",61320_200411,59,United States,200411,61320,305,305,Political Authority
28048,0,Other,Impose lifetime bans on owning and/or looking after animals on any individual or company convicted of animal cruelty or torture,Welfare and Quality of Life,Environmental Protection,UKIP takes both issues seriously and we will: Triple the maximum jail sentences for animal cruelty and torture,Keep the ban on animal testing for cosmetics,51951_201505,33,United Kingdom,201505,51951,501,501,Environmental Protection
107778,0,Other,Amended the Resource Management Act to consent renewable energy projects more efficiently.,Economy,Anti-Growth Economy: Positive,Committed to a renewable electricity target of 90 per cent by 2025.,Developed a National Policy Statement on Renewable Electricity Generation.,64620_201111,131,New Zealand,201111,64620,416,416,Anti-Growth Economy: Positive
51132,0,Other,This has driven up costs and undermined the sector.,Economy,Market Regulation,The private rental sector faces a crisis in terms of both supply and security.,The lack of security of tenure is a major issue inhibiting the development of a strong reliable rental market in Ireland.,53620_201602,53,Ireland,201602,53620,403,403,Market Regulation
47190,0,Other,Support succession and career planning to ensure a talent pipeline for thefuture leadership of the public sector.,Political System,Governmental and Administrative Efficiency,Implement improvements in human resource management which ensure that all public servants are helped to develop to the best of their ability.,In 2003 we launched the largest programme of decentralisation in the history of our civil and public service.,53620_200705,51,Ireland,200705,53620,303,303,Governmental and Administrative Efficiency
73504,0,Other,"In its first term, Federal Labor has built a strong foundation for our environment.",Welfare and Quality of Life,Environmental Protection,"A particular priority is the protection of our ocean ecosystems, as Australia has the third largest marine estate of any nation.","We’ve increased the area of land managed for conservation by 3.4 million hectares, created more than 600 Indigenous Ranger jobs, and taken legal action to stop whaling in the Southern Ocean.",63320_201008,75,Australia,201008,63320,501,501,Environmental Protection
63246,0,Other,"We support coal-to-liquid and gasification initiatives, just as we support investment in the development and deployment of carbon capture and storage technologies, which can reduce emissions.",Economy,Technology and Infrastructure: Positive,We look to innovative technology to transform America’s coal supplies into clean fuels capable of powering motor vehicles and aircraft.,We firmly oppose efforts by Democrats to block the construction of new coal-fired power plants.,61620_200811,64,United States,200811,61620,411,411,Technology and Infrastructure: Positive
